sample_id,safe_id,word_idx,word
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,4,chiropractors
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,5,will
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,6,do
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,7,joint
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,8,manipulations
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,9,and
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8__2,10,mobilizations
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8__6,0,They
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8__6,1,are
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8__6,2,all
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8__6,3,very
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8__6,4,safe
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,0,It's
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,1,safe
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,2,and
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,3,the
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,4,person
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,5,will
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,6,feel
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,7,better
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,8,later
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,9,on
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,10,but
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,11,it's
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,12,sort
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,13,of
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,14,like
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,15,flossing
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,16,your
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,17,teeth
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,18,for
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,19,the
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,20,first
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8__9,21,time
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,0,Sometimes
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,1,we
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,2,have
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,3,to
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,4,stretch
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,5,that
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,6,joint
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,7,that
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,8,is
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,9,already
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8__8,10,irritated
-mqbVkbCndg$_$0,-mqbVkbCndg__0,0,How
-mqbVkbCndg$_$0,-mqbVkbCndg__0,1,at
-mqbVkbCndg$_$0,-mqbVkbCndg__0,2,a
-mqbVkbCndg$_$0,-mqbVkbCndg__0,3,particular
-mqbVkbCndg$_$0,-mqbVkbCndg__0,4,moment
-mqbVkbCndg$_$0,-mqbVkbCndg__0,5,in
-mqbVkbCndg$_$0,-mqbVkbCndg__0,6,time
-mqbVkbCndg$_$0,-mqbVkbCndg__0,7,our
-mqbVkbCndg$_$0,-mqbVkbCndg__0,8,moment
-mqbVkbCndg$_$0,-mqbVkbCndg__0,9,in
-mqbVkbCndg$_$0,-mqbVkbCndg__0,10,time
-mqbVkbCndg$_$0,-mqbVkbCndg__0,11,are
-mqbVkbCndg$_$0,-mqbVkbCndg__0,12,they
-mqbVkbCndg$_$0,-mqbVkbCndg__0,13,limited
-t217m2on-s$_$2,-t217m2on-s__2,0,But
-t217m2on-s$_$2,-t217m2on-s__2,1,a
-t217m2on-s$_$2,-t217m2on-s__2,2,good
-t217m2on-s$_$2,-t217m2on-s__2,3,thing
-t217m2on-s$_$2,-t217m2on-s__2,4,to
-t217m2on-s$_$2,-t217m2on-s__2,5,do
-t217m2on-s$_$2,-t217m2on-s__2,6,is
-t217m2on-s$_$2,-t217m2on-s__2,7,yawning
-t217m2on-s$_$2,-t217m2on-s__2,8,chewing
-t217m2on-s$_$2,-t217m2on-s__2,9,gum
-t217m2on-s$_$2,-t217m2on-s__2,10,is
-t217m2on-s$_$2,-t217m2on-s__2,11,effective
-t217m2on-s$_$7,-t217m2on-s__7,0,If
-t217m2on-s$_$7,-t217m2on-s__7,1,you
-t217m2on-s$_$7,-t217m2on-s__7,2,find
-t217m2on-s$_$7,-t217m2on-s__7,3,that
-t217m2on-s$_$7,-t217m2on-s__7,4,your
-t217m2on-s$_$7,-t217m2on-s__7,5,ears
-t217m2on-s$_$7,-t217m2on-s__7,6,consistently
-t217m2on-s$_$7,-t217m2on-s__7,7,do
-t217m2on-s$_$7,-t217m2on-s__7,8,this
-t217m2on-s$_$7,-t217m2on-s__7,9,and
-t217m2on-s$_$7,-t217m2on-s__7,10,you
-t217m2on-s$_$7,-t217m2on-s__7,11,can't
-t217m2on-s$_$7,-t217m2on-s__7,12,pop
-t217m2on-s$_$7,-t217m2on-s__7,13,them
-t217m2on-s$_$7,-t217m2on-s__7,14,often
-t217m2on-s$_$7,-t217m2on-s__7,15,you'll
-t217m2on-s$_$7,-t217m2on-s__7,16,definitely
-t217m2on-s$_$7,-t217m2on-s__7,17,need
-t217m2on-s$_$7,-t217m2on-s__7,18,to
-t217m2on-s$_$7,-t217m2on-s__7,19,see
-t217m2on-s$_$7,-t217m2on-s__7,20,a
-t217m2on-s$_$7,-t217m2on-s__7,21,physician
-t217m2on-s$_$7,-t217m2on-s__7,22,regarding
-t217m2on-s$_$7,-t217m2on-s__7,23,those
-t217m2on-s$_$7,-t217m2on-s__7,24,things
-t217m2on-s$_$7,-t217m2on-s__7,25,it
-t217m2on-s$_$7,-t217m2on-s__7,26,could
-t217m2on-s$_$7,-t217m2on-s__7,27,be
-t217m2on-s$_$7,-t217m2on-s__7,28,something
-t217m2on-s$_$7,-t217m2on-s__7,29,more
-t217m2on-s$_$7,-t217m2on-s__7,30,of
-t217m2on-s$_$7,-t217m2on-s__7,31,a
-t217m2on-s$_$7,-t217m2on-s__7,32,nasal
-t217m2on-s$_$7,-t217m2on-s__7,33,infection
-t217m2on-s$_$7,-t217m2on-s__7,34,or
-t217m2on-s$_$7,-t217m2on-s__7,35,a
-t217m2on-s$_$7,-t217m2on-s__7,36,sinus
-t217m2on-s$_$7,-t217m2on-s__7,37,infection
-t217m2on-s$_$7,-t217m2on-s__7,38,that
-t217m2on-s$_$7,-t217m2on-s__7,39,he
-t217m2on-s$_$7,-t217m2on-s__7,40,would
-t217m2on-s$_$7,-t217m2on-s__7,41,need
-t217m2on-s$_$7,-t217m2on-s__7,42,to
-t217m2on-s$_$7,-t217m2on-s__7,43,deal
-t217m2on-s$_$7,-t217m2on-s__7,44,with
-tANM6ETl_M$_$3,-tANM6ETl_M__3,0,The
-tANM6ETl_M$_$3,-tANM6ETl_M__3,1,first
-tANM6ETl_M$_$3,-tANM6ETl_M__3,2,place
-tANM6ETl_M$_$3,-tANM6ETl_M__3,3,is
-tANM6ETl_M$_$3,-tANM6ETl_M__3,4,either
-tANM6ETl_M$_$3,-tANM6ETl_M__3,5,you
-tANM6ETl_M$_$3,-tANM6ETl_M__3,6,have
-tANM6ETl_M$_$3,-tANM6ETl_M__3,7,a
-tANM6ETl_M$_$3,-tANM6ETl_M__3,8,prospect
-tANM6ETl_M$_$3,-tANM6ETl_M__3,9,or
-tANM6ETl_M$_$3,-tANM6ETl_M__3,10,a
-tANM6ETl_M$_$3,-tANM6ETl_M__3,11,customer
-tANM6ETl_M$_$3,-tANM6ETl_M__3,12,who's
-tANM6ETl_M$_$3,-tANM6ETl_M__3,13,never
-tANM6ETl_M$_$3,-tANM6ETl_M__3,14,done
-tANM6ETl_M$_$3,-tANM6ETl_M__3,15,it
-tANM6ETl_M$_$3,-tANM6ETl_M__3,16,before
-tANM6ETl_M$_$3,-tANM6ETl_M__3,17,or
-tANM6ETl_M$_$3,-tANM6ETl_M__3,18,they've
-tANM6ETl_M$_$3,-tANM6ETl_M__3,19,never
-tANM6ETl_M$_$3,-tANM6ETl_M__3,20,tried
-tANM6ETl_M$_$3,-tANM6ETl_M__3,21,it
-tPCytz4rww$_$11,-tPCytz4rww__11,0,Make
-tPCytz4rww$_$11,-tPCytz4rww__11,1,sure
-tPCytz4rww$_$11,-tPCytz4rww__11,2,that
-tPCytz4rww$_$11,-tPCytz4rww__11,3,your
-tPCytz4rww$_$11,-tPCytz4rww__11,4,using
-tPCytz4rww$_$11,-tPCytz4rww__11,5,comps
-tPCytz4rww$_$11,-tPCytz4rww__11,6,that
-tPCytz4rww$_$11,-tPCytz4rww__11,7,are
-tPCytz4rww$_$11,-tPCytz4rww__11,8,not
-tPCytz4rww$_$11,-tPCytz4rww__11,9,larger
-tPCytz4rww$_$11,-tPCytz4rww__11,10,no
-tPCytz4rww$_$11,-tPCytz4rww__11,11,larger
-tPCytz4rww$_$11,-tPCytz4rww__11,12,than
-tPCytz4rww$_$11,-tPCytz4rww__11,13,twelve
-tPCytz4rww$_$11,-tPCytz4rww__11,14,hundred
-tPCytz4rww$_$11,-tPCytz4rww__11,15,square
-tPCytz4rww$_$11,-tPCytz4rww__11,16,feet
-tPCytz4rww$_$10,-tPCytz4rww__10,0,Say
-tPCytz4rww$_$10,-tPCytz4rww__10,1,twenty
-tPCytz4rww$_$10,-tPCytz4rww__10,2,percent
-tPCytz4rww$_$10,-tPCytz4rww__10,3,so
-tPCytz4rww$_$10,-tPCytz4rww__10,4,if
-tPCytz4rww$_$10,-tPCytz4rww__10,5,you've
-tPCytz4rww$_$10,-tPCytz4rww__10,6,got
-tPCytz4rww$_$10,-tPCytz4rww__10,7,a
-tPCytz4rww$_$10,-tPCytz4rww__10,8,thousand
-tPCytz4rww$_$10,-tPCytz4rww__10,9,square
-tPCytz4rww$_$10,-tPCytz4rww__10,10,foot
-tPCytz4rww$_$10,-tPCytz4rww__10,11,condo
-tPCytz4rww$_$12,-tPCytz4rww__12,0,No
-tPCytz4rww$_$12,-tPCytz4rww__12,1,less
-tPCytz4rww$_$12,-tPCytz4rww__12,2,than
-tPCytz4rww$_$12,-tPCytz4rww__12,3,eight
-tPCytz4rww$_$12,-tPCytz4rww__12,4,hundred
-tPCytz4rww$_$12,-tPCytz4rww__12,5,squire
-tPCytz4rww$_$12,-tPCytz4rww__12,6,feet
-tPCytz4rww$_$12,-tPCytz4rww__12,7,and
-tPCytz4rww$_$12,-tPCytz4rww__12,8,going
-tPCytz4rww$_$12,-tPCytz4rww__12,9,to
-tPCytz4rww$_$12,-tPCytz4rww__12,10,similar
-tPCytz4rww$_$12,-tPCytz4rww__12,11,in
-tPCytz4rww$_$12,-tPCytz4rww__12,12,similar
-tPCytz4rww$_$12,-tPCytz4rww__12,13,with
-tPCytz4rww$_$12,-tPCytz4rww__12,14,bedrooms
-tPCytz4rww$_$12,-tPCytz4rww__12,15,and
-tPCytz4rww$_$12,-tPCytz4rww__12,16,bathrooms
-tPCytz4rww$_$12,-tPCytz4rww__12,17,as
-tPCytz4rww$_$12,-tPCytz4rww__12,18,well
-tPCytz4rww$_$12,-tPCytz4rww__12,19,and
-tPCytz4rww$_$12,-tPCytz4rww__12,20,hopefully
-tPCytz4rww$_$12,-tPCytz4rww__12,21,the
-tPCytz4rww$_$12,-tPCytz4rww__12,22,complexes
-tPCytz4rww$_$12,-tPCytz4rww__12,23,have
-tPCytz4rww$_$12,-tPCytz4rww__12,24,similar
-tPCytz4rww$_$12,-tPCytz4rww__12,25,amenities
-tPCytz4rww$_$16,-tPCytz4rww__16,0,So
-tPCytz4rww$_$16,-tPCytz4rww__16,1,make
-tPCytz4rww$_$16,-tPCytz4rww__16,2,sure
-tPCytz4rww$_$16,-tPCytz4rww__16,3,to
-tPCytz4rww$_$16,-tPCytz4rww__16,4,get
-tPCytz4rww$_$16,-tPCytz4rww__16,5,a
-tPCytz4rww$_$16,-tPCytz4rww__16,6,through
-tPCytz4rww$_$16,-tPCytz4rww__16,7,or
-tPCytz4rww$_$16,-tPCytz4rww__16,8,to
-tPCytz4rww$_$16,-tPCytz4rww__16,9,do
-tPCytz4rww$_$16,-tPCytz4rww__16,10,a
-tPCytz4rww$_$16,-tPCytz4rww__16,11,through
-tPCytz4rww$_$16,-tPCytz4rww__16,12,cleaning
-tPCytz4rww$_$16,-tPCytz4rww__16,13,of
-tPCytz4rww$_$16,-tPCytz4rww__16,14,the
-tPCytz4rww$_$16,-tPCytz4rww__16,15,property
-tPCytz4rww$_$18,-tPCytz4rww__18,0,Do
-tPCytz4rww$_$18,-tPCytz4rww__18,1,so
-tPCytz4rww$_$18,-tPCytz4rww__18,2,and
-tPCytz4rww$_$18,-tPCytz4rww__18,3,as
-tPCytz4rww$_$18,-tPCytz4rww__18,4,well
-tPCytz4rww$_$18,-tPCytz4rww__18,5,you'll
-tPCytz4rww$_$18,-tPCytz4rww__18,6,also
-tPCytz4rww$_$18,-tPCytz4rww__18,7,want
-tPCytz4rww$_$18,-tPCytz4rww__18,8,to
-tPCytz4rww$_$18,-tPCytz4rww__18,9,remove
-tPCytz4rww$_$18,-tPCytz4rww__18,10,any
-tPCytz4rww$_$18,-tPCytz4rww__18,11,clutter
-tPCytz4rww$_$18,-tPCytz4rww__18,12,from
-tPCytz4rww$_$18,-tPCytz4rww__18,13,that
-tPCytz4rww$_$18,-tPCytz4rww__18,14,you've
-tPCytz4rww$_$18,-tPCytz4rww__18,15,accumulated
-vxjVxOeScU$_$4,-vxjVxOeScU__4,0,You're
-vxjVxOeScU$_$4,-vxjVxOeScU__4,1,going
-vxjVxOeScU$_$4,-vxjVxOeScU__4,2,to
-vxjVxOeScU$_$4,-vxjVxOeScU__4,3,talk
-vxjVxOeScU$_$4,-vxjVxOeScU__4,4,about
-vxjVxOeScU$_$4,-vxjVxOeScU__4,5,their
-vxjVxOeScU$_$4,-vxjVxOeScU__4,6,life
-vxjVxOeScU$_$4,-vxjVxOeScU__4,7,their
-vxjVxOeScU$_$4,-vxjVxOeScU__4,8,marriage
-vxjVxOeScU$_$4,-vxjVxOeScU__4,9,and
-vxjVxOeScU$_$4,-vxjVxOeScU__4,10,usually
-vxjVxOeScU$_$4,-vxjVxOeScU__4,11,how
-vxjVxOeScU$_$4,-vxjVxOeScU__4,12,amazing
-vxjVxOeScU$_$4,-vxjVxOeScU__4,13,it
-vxjVxOeScU$_$4,-vxjVxOeScU__4,14,is
-vxjVxOeScU$_$4,-vxjVxOeScU__4,15,that
-vxjVxOeScU$_$4,-vxjVxOeScU__4,16,they've
-vxjVxOeScU$_$4,-vxjVxOeScU__4,17,stayed
-vxjVxOeScU$_$4,-vxjVxOeScU__4,18,together
-vxjVxOeScU$_$4,-vxjVxOeScU__4,19,this
-vxjVxOeScU$_$4,-vxjVxOeScU__4,20,long
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,0,So
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,1,if
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,2,you
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,3,have
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,4,a
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,5,loved
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,6,one
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,7,who
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,8,is
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,9,depressed
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,10,those
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,11,are
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,12,some
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,13,of
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,14,the
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,15,things
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,16,that
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,17,you
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,18,should
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,19,think
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,20,about
-wMB_hJL-3o$_$7,-wMB_hJL-3o__7,21,doing
-wny0OAz3g8$_$1,-wny0OAz3g8__1,0,And
-wny0OAz3g8$_$1,-wny0OAz3g8__1,1,because
-wny0OAz3g8$_$1,-wny0OAz3g8__1,2,they
-wny0OAz3g8$_$1,-wny0OAz3g8__1,3,couldn’t
-wny0OAz3g8$_$1,-wny0OAz3g8__1,4,join
-wny0OAz3g8$_$1,-wny0OAz3g8__1,5,unions
-wny0OAz3g8$_$1,-wny0OAz3g8__1,6,many
-wny0OAz3g8$_$1,-wny0OAz3g8__1,7,Black
-wny0OAz3g8$_$1,-wny0OAz3g8__1,8,workers
-wny0OAz3g8$_$1,-wny0OAz3g8__1,9,couldn’t
-wny0OAz3g8$_$1,-wny0OAz3g8__1,10,get
-wny0OAz3g8$_$1,-wny0OAz3g8__1,11,manufacturing
-wny0OAz3g8$_$1,-wny0OAz3g8__1,12,or
-wny0OAz3g8$_$1,-wny0OAz3g8__1,13,trade
-wny0OAz3g8$_$1,-wny0OAz3g8__1,14,work
-wny0OAz3g8$_$1,-wny0OAz3g8__1,15,which
-wny0OAz3g8$_$1,-wny0OAz3g8__1,16,paid
-wny0OAz3g8$_$1,-wny0OAz3g8__1,17,much
-wny0OAz3g8$_$1,-wny0OAz3g8__1,18,better
-wny0OAz3g8$_$1,-wny0OAz3g8__1,19,than
-wny0OAz3g8$_$1,-wny0OAz3g8__1,20,service
-wny0OAz3g8$_$1,-wny0OAz3g8__1,21,work
-wny0OAz3g8$_$0,-wny0OAz3g8__0,0,trade
-wny0OAz3g8$_$0,-wny0OAz3g8__0,1,labor
-wny0OAz3g8$_$0,-wny0OAz3g8__0,2,unions
-wny0OAz3g8$_$0,-wny0OAz3g8__0,3,didn’t
-wny0OAz3g8$_$0,-wny0OAz3g8__0,4,allow
-wny0OAz3g8$_$0,-wny0OAz3g8__0,5,Black
-wny0OAz3g8$_$0,-wny0OAz3g8__0,6,workers
-wny0OAz3g8$_$0,-wny0OAz3g8__0,7,to
-wny0OAz3g8$_$0,-wny0OAz3g8__0,8,join
-wny0OAz3g8$_$3,-wny0OAz3g8__3,0,Which
-wny0OAz3g8$_$3,-wny0OAz3g8__3,1,then
-wny0OAz3g8$_$3,-wny0OAz3g8__3,2,allowed
-wny0OAz3g8$_$3,-wny0OAz3g8__3,3,the
-wny0OAz3g8$_$3,-wny0OAz3g8__3,4,white
-wny0OAz3g8$_$3,-wny0OAz3g8__3,5,workers
-wny0OAz3g8$_$3,-wny0OAz3g8__3,6,and
-wny0OAz3g8$_$3,-wny0OAz3g8__3,7,unions
-wny0OAz3g8$_$3,-wny0OAz3g8__3,8,to
-wny0OAz3g8$_$3,-wny0OAz3g8__3,9,justify
-wny0OAz3g8$_$3,-wny0OAz3g8__3,10,their
-wny0OAz3g8$_$3,-wny0OAz3g8__3,11,decision
-wny0OAz3g8$_$3,-wny0OAz3g8__3,12,to
-wny0OAz3g8$_$3,-wny0OAz3g8__3,13,not
-wny0OAz3g8$_$3,-wny0OAz3g8__3,14,allow
-wny0OAz3g8$_$3,-wny0OAz3g8__3,15,black
-wny0OAz3g8$_$3,-wny0OAz3g8__3,16,workers
-wny0OAz3g8$_$3,-wny0OAz3g8__3,17,into
-wny0OAz3g8$_$3,-wny0OAz3g8__3,18,their
-wny0OAz3g8$_$3,-wny0OAz3g8__3,19,union
-wny0OAz3g8$_$2,-wny0OAz3g8__2,0,And
-wny0OAz3g8$_$2,-wny0OAz3g8__2,1,because
-wny0OAz3g8$_$2,-wny0OAz3g8__2,2,they
-wny0OAz3g8$_$2,-wny0OAz3g8__2,3,couldn’t
-wny0OAz3g8$_$2,-wny0OAz3g8__2,4,get
-wny0OAz3g8$_$2,-wny0OAz3g8__2,5,these
-wny0OAz3g8$_$2,-wny0OAz3g8__2,6,jobs
-wny0OAz3g8$_$2,-wny0OAz3g8__2,7,Black
-wny0OAz3g8$_$2,-wny0OAz3g8__2,8,communities
-wny0OAz3g8$_$2,-wny0OAz3g8__2,9,had
-wny0OAz3g8$_$2,-wny0OAz3g8__2,10,more
-wny0OAz3g8$_$2,-wny0OAz3g8__2,11,men
-wny0OAz3g8$_$2,-wny0OAz3g8__2,12,out
-wny0OAz3g8$_$2,-wny0OAz3g8__2,13,of
-wny0OAz3g8$_$2,-wny0OAz3g8__2,14,work
-wny0OAz3g8$_$2,-wny0OAz3g8__2,15,higher
-wny0OAz3g8$_$2,-wny0OAz3g8__2,16,rates
-wny0OAz3g8$_$2,-wny0OAz3g8__2,17,of
-wny0OAz3g8$_$2,-wny0OAz3g8__2,18,poverty
-wny0OAz3g8$_$2,-wny0OAz3g8__2,19,and
-wny0OAz3g8$_$2,-wny0OAz3g8__2,20,more
-wny0OAz3g8$_$2,-wny0OAz3g8__2,21,criminal
-wny0OAz3g8$_$2,-wny0OAz3g8__2,22,behavior
-wny0OAz3g8$_$5,-wny0OAz3g8__5,0,This
-wny0OAz3g8$_$5,-wny0OAz3g8__5,1,is
-wny0OAz3g8$_$5,-wny0OAz3g8__5,2,what’s
-wny0OAz3g8$_$5,-wny0OAz3g8__5,3,now
-wny0OAz3g8$_$5,-wny0OAz3g8__5,4,known
-wny0OAz3g8$_$5,-wny0OAz3g8__5,5,as
-wny0OAz3g8$_$5,-wny0OAz3g8__5,6,racial
-wny0OAz3g8$_$5,-wny0OAz3g8__5,7,formation
-wny0OAz3g8$_$5,-wny0OAz3g8__5,8,theory
-wny0OAz3g8$_$5,-wny0OAz3g8__5,9,a
-wny0OAz3g8$_$5,-wny0OAz3g8__5,10,theory
-wny0OAz3g8$_$5,-wny0OAz3g8__5,11,formalized
-wny0OAz3g8$_$5,-wny0OAz3g8__5,12,by
-wny0OAz3g8$_$5,-wny0OAz3g8__5,13,modern
-wny0OAz3g8$_$5,-wny0OAz3g8__5,14,sociologists
-wny0OAz3g8$_$5,-wny0OAz3g8__5,15,Michael
-wny0OAz3g8$_$5,-wny0OAz3g8__5,16,Omi
-wny0OAz3g8$_$5,-wny0OAz3g8__5,17,and
-wny0OAz3g8$_$5,-wny0OAz3g8__5,18,Howard
-wny0OAz3g8$_$5,-wny0OAz3g8__5,19,Winant
-wny0OAz3g8$_$7,-wny0OAz3g8__7,0,Omi
-wny0OAz3g8$_$7,-wny0OAz3g8__7,1,and
-wny0OAz3g8$_$7,-wny0OAz3g8__7,2,Winant
-wny0OAz3g8$_$7,-wny0OAz3g8__7,3,argue
-wny0OAz3g8$_$7,-wny0OAz3g8__7,4,that
-wny0OAz3g8$_$7,-wny0OAz3g8__7,5,the
-wny0OAz3g8$_$7,-wny0OAz3g8__7,6,concept
-wny0OAz3g8$_$7,-wny0OAz3g8__7,7,of
-wny0OAz3g8$_$7,-wny0OAz3g8__7,8,race
-wny0OAz3g8$_$7,-wny0OAz3g8__7,9,came
-wny0OAz3g8$_$7,-wny0OAz3g8__7,10,about
-wny0OAz3g8$_$7,-wny0OAz3g8__7,11,as
-wny0OAz3g8$_$7,-wny0OAz3g8__7,12,a
-wny0OAz3g8$_$7,-wny0OAz3g8__7,13,tool
-wny0OAz3g8$_$7,-wny0OAz3g8__7,14,to
-wny0OAz3g8$_$7,-wny0OAz3g8__7,15,justify
-wny0OAz3g8$_$7,-wny0OAz3g8__7,16,and
-wny0OAz3g8$_$7,-wny0OAz3g8__7,17,maintain
-wny0OAz3g8$_$7,-wny0OAz3g8__7,18,the
-wny0OAz3g8$_$7,-wny0OAz3g8__7,19,economic
-wny0OAz3g8$_$7,-wny0OAz3g8__7,20,and
-wny0OAz3g8$_$7,-wny0OAz3g8__7,21,political
-wny0OAz3g8$_$7,-wny0OAz3g8__7,22,power
-wny0OAz3g8$_$7,-wny0OAz3g8__7,23,held
-wny0OAz3g8$_$7,-wny0OAz3g8__7,24,by
-wny0OAz3g8$_$7,-wny0OAz3g8__7,25,those
-wny0OAz3g8$_$7,-wny0OAz3g8__7,26,of
-wny0OAz3g8$_$7,-wny0OAz3g8__7,27,European
-wny0OAz3g8$_$7,-wny0OAz3g8__7,28,descent
-wny0OAz3g8$_$9,-wny0OAz3g8__9,0,He
-wny0OAz3g8$_$9,-wny0OAz3g8__9,1,explores
-wny0OAz3g8$_$9,-wny0OAz3g8__9,2,why
-wny0OAz3g8$_$9,-wny0OAz3g8__9,3,Black
-wny0OAz3g8$_$9,-wny0OAz3g8__9,4,and
-wny0OAz3g8$_$9,-wny0OAz3g8__9,5,White
-wny0OAz3g8$_$9,-wny0OAz3g8__9,6,Americans
-wny0OAz3g8$_$9,-wny0OAz3g8__9,7,tend
-wny0OAz3g8$_$9,-wny0OAz3g8__9,8,to
-wny0OAz3g8$_$9,-wny0OAz3g8__9,9,have
-wny0OAz3g8$_$9,-wny0OAz3g8__9,10,such
-wny0OAz3g8$_$9,-wny0OAz3g8__9,11,different
-wny0OAz3g8$_$9,-wny0OAz3g8__9,12,outcomes
-wny0OAz3g8$_$9,-wny0OAz3g8__9,13,in
-wny0OAz3g8$_$9,-wny0OAz3g8__9,14,terms
-wny0OAz3g8$_$9,-wny0OAz3g8__9,15,of
-wny0OAz3g8$_$9,-wny0OAz3g8__9,16,income
-wny0OAz3g8$_$9,-wny0OAz3g8__9,17,education
-wny0OAz3g8$_$9,-wny0OAz3g8__9,18,and
-wny0OAz3g8$_$9,-wny0OAz3g8__9,19,more
-571d8cVauQ$_$0,-571d8cVauQ__0,0,This
-571d8cVauQ$_$0,-571d8cVauQ__0,1,is
-571d8cVauQ$_$0,-571d8cVauQ__0,2,Rhett
-571d8cVauQ$_$0,-571d8cVauQ__0,3,Reiger
-571d8cVauQ$_$0,-571d8cVauQ__0,4,White
-571d8cVauQ$_$0,-571d8cVauQ__0,5,Caspian
-571d8cVauQ$_$0,-571d8cVauQ__0,6,Studios
-571d8cVauQ$_$0,-571d8cVauQ__0,7,on
-571d8cVauQ$_$0,-571d8cVauQ__0,8,behalf
-571d8cVauQ$_$0,-571d8cVauQ__0,9,of
-571d8cVauQ$_$0,-571d8cVauQ__0,10,Expert
-571d8cVauQ$_$0,-571d8cVauQ__0,11,Village
-571d8cVauQ$_$5,-571d8cVauQ__5,0,So
-571d8cVauQ$_$5,-571d8cVauQ__5,1,very
-571d8cVauQ$_$5,-571d8cVauQ__5,2,important
-571d8cVauQ$_$5,-571d8cVauQ__5,3,to
-571d8cVauQ$_$5,-571d8cVauQ__5,4,go
-571d8cVauQ$_$5,-571d8cVauQ__5,5,out
-571d8cVauQ$_$5,-571d8cVauQ__5,6,to
-571d8cVauQ$_$5,-571d8cVauQ__5,7,the
-571d8cVauQ$_$5,-571d8cVauQ__5,8,locations
-571d8cVauQ$_$5,-571d8cVauQ__5,9,walk
-571d8cVauQ$_$5,-571d8cVauQ__5,10,around
-571d8cVauQ$_$5,-571d8cVauQ__5,11,talk
-571d8cVauQ$_$5,-571d8cVauQ__5,12,with
